ID,NOM_TOPOGRAPHIE,VILLE,ARRONDISSEMENT,ID_VOIE_PUBLIQUE,LATITUDE,LONGITUDE
2345,Avenue Belvédère,Québec,La Cité-Limoilou,100690,46.79651717992641,-71.23861657087865
170240,Boulevard Sainte-Anne,Québec,Beauport,,46.872058371806105,-71.16013770963018
14753,Avenue Wilbrod,Québec,Beauport,126812,46.85146007391767,-71.22805726835053
88725,3e Avenue,Québec,La Cité-Limoilou,,46.82802531112764,-71.23110767513081
168831,Avenue Fillon,Québec,Les Rivières,102178,46.807271949697366,-71.321312608566
14652,Boulevard Johnny-Parent,Québec,La Haute-Saint-Charles,115890,46.843240670388205,-71.35784941046687
1519,Rue de Rouen,Québec,La Haute-Saint-Charles,104559,46.86423991004408,-71.34532384532615
2681,Carré de Provence,Québec,La Haute-Saint-Charles,104245,46.83843606600051,-71.36522121717779
9098,Rue du Jardin,Québec,La Haute-Saint-Charles,114821,46.85951922111521,-71.37212313948696
14803,Rue Pincourt,Québec,La Haute-Saint-Charles,104057,46.83879975289222,-71.34697490746449
1695,Avenue Jean-Buchart,Québec,La Haute-Saint-Charles,102724,46.84485147325596,-71.3748258200854
10641,Boulevard des Étudiants,Québec,La Haute-Saint-Charles,200153,46.85593295392273,-71.36113156420274
164648,Rue des Cajuns,Québec,Beauport,,46.84947424449456,-71.22357304913167
14346,Rue Manick,Québec,La Haute-Saint-Charles,118355,46.88793276360556,-71.3854598819395
2020,Rue McMahon,Québec,La Cité-Limoilou,103450,46.81419814723955,-71.21264404986701
14928,Rue du Parloir,Québec,La Cité-Limoilou,105304,46.81151537587403,-71.20791071780772
169849,Rue Anne-Blanvert,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.785608323371456,-71.35619948873159
593,Rue de Candiac,Québec,La Cité-Limoilou,101045,46.804298295808174,-71.22851043041521
164646,Rue Camille-Lefebvre,Québec,Beauport,,46.84948792769968,-71.22528170089784
710,Chemin Sainte-Foy,Québec,La Cité-Limoilou,105054,46.802763356190574,-71.23500519269827
166585,Avenue James-LeMoine,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.78740089246691,-71.24599824212937
3027,Rue Lockwell,Québec,La Cité-Limoilou,103249,46.80691401847841,-71.22533238042585
13374,Rue Louis-Alexandre-Taschereau,Québec,La Cité-Limoilou,101642,46.808502122306294,-71.21574169264076
2633,Rue Saint-Stanislas,Québec,La Cité-Limoilou,105491,46.81403045853635,-71.21187284168235
15002,Rue Elgin,Québec,La Cité-Limoilou,102051,46.813558761848526,-71.21288709662848
169277,Avenue Bergemont,Québec,La Cité-Limoilou,,46.834593821930376,-71.22887979169946
2632,Rue Sainte-Anne,Québec,La Cité-Limoilou,104853,46.81257443232491,-71.21004422501522
2628,Rue des Jardins,Québec,La Cité-Limoilou,102714,46.81361395016268,-71.20733715877928
2387,Rue Crémazie Est,Québec,La Cité-Limoilou,101702,46.806277058366575,-71.22475517823871
14863,Rue des Remparts,Québec,La Cité-Limoilou,104350,46.81492995343104,-71.20409059297003
10016,Rue Manick,Québec,La Haute-Saint-Charles,118356,46.887222736600606,-71.38707530348843
4744,Avenue Sainte-Thérèse,Québec,Beauport,127268,46.90042328970348,-71.20525449024346
165212,Avenue des Fauvettes,Québec,Charlesbourg,,46.87225551453146,-71.28566662661764
7536,Avenue Royale,Québec,Beauport,125779,46.862381225527756,-71.18755948850264
12207,Chef Michel-Sioui,Wendake,,200785,46.855912260474014,-71.35292652349578
5078,Avenue de Gaudarville,Québec,Sainte-Foy–Sillery–Cap-Rouge,141212,46.781866980079236,-71.35160586141075
19609,Boulevard Laurier,Québec,Sainte-Foy–Sillery–Cap-Rouge,137426,46.78639627664061,-71.25224372861895
1273,10e Rue,Québec,La Cité-Limoilou,104649,46.8268352504454,-71.22891449497831
3519,Rue Sir-Mathias-Tellier,Québec,La Cité-Limoilou,101329,46.84562610977835,-71.23202834291588
15501,Rue des Sablons,Québec,Beauport,127929,46.86612213746657,-71.20342355840278
14428,Rue Marcelle-Ferron,Québec,Sainte-Foy–Sillery–Cap-Rouge,143789,46.76400490648162,-71.34278905407339
10034,Rue des Trembles,Québec,La Haute-Saint-Charles,118331,46.88435405636521,-71.37790063891286
44897,Boulevard du Parc-Technologique,Québec,Les Rivières,,46.796248232521556,-71.30336122615584
2325,7e Avenue,Québec,La Cité-Limoilou,100450,46.82351498162555,-71.22175677346567
3655,24e Rue,Québec,La Cité-Limoilou,100478,46.837162809490536,-71.23466830396988
14013,Rue Saint-Victorien,Québec,Beauport,126338,46.852138643208974,-71.20303479675637
2176,Rue Abraham-Martin,Québec,La Cité-Limoilou,100116,46.817313460342106,-71.21239911380755
6688,Avenue de la Famille,Québec,Sainte-Foy–Sillery–Cap-Rouge,122462,46.77114316931277,-71.37726653928678
3902,Boulevard Wilfrid-Hamel,Québec,Sainte-Foy–Sillery–Cap-Rouge,200168,46.77186878330788,-71.3815336451599
4992,Rue Bresse,Québec,Sainte-Foy–Sillery–Cap-Rouge,122958,46.80759328210802,-71.38538988621131
3729,6e Rue,Québec,La Cité-Limoilou,104629,46.823859679098994,-71.22773947983953
14176,Boulevard Wilfrid-Hamel,Québec,Sainte-Foy–Sillery–Cap-Rouge,122681,46.77579662874102,-71.37421567018993
9876,Rue de Choisy-le-Roi,Québec,Sainte-Foy–Sillery–Cap-Rouge,137587,46.74517724332573,-71.36224445294302
19464,Avenue du Parc-Beauvoir,Québec,Sainte-Foy–Sillery–Cap-Rouge,116063,46.768533692818046,-71.26049396221546
214,Rue Victor-L.-Laurin,L'Ancienne-Lorette,,117525,46.818849525795926,-71.36238118232325
6789,Rue Maurice-Champagne,Québec,Beauport,127351,46.883928540322245,-71.15522314103023
11757,Rue Gabrielle-D'Anneville,Québec,Beauport,128047,46.88647985646142,-71.18720469463493
12151,Rue des Pionniers,Québec,Beauport,128504,46.88728448121885,-71.15529165436747
5767,Rue Courcival,Québec,Beauport,128166,46.89563823523234,-71.17210082367644
4681,Rue de Chasseforêt,Québec,Beauport,125681,46.921496909656895,-71.20697144688822
113363,Rue Grimaldi,Québec,La Haute-Saint-Charles,,46.86973331717171,-71.44413167991303
13037,Carré de Provence,Québec,La Haute-Saint-Charles,104247,46.83703229765077,-71.36334946622515
3927,Avenue Joseph-Giffard,Québec,Beauport,128206,46.874129439967966,-71.21484381305665
9217,Rue des Chasseurs,Québec,Sainte-Foy–Sillery–Cap-Rouge,114218,46.75195866558058,-71.36586520186921
9099,Rue du Grand-Pré,Québec,La Haute-Saint-Charles,114824,46.85954375790598,-71.37314693587079
8919,Rue des Pères-Jésuites,Québec,La Haute-Saint-Charles,115083,46.85223837533654,-71.3743264323284
1146,Carré de Provence,Québec,La Haute-Saint-Charles,104242,46.83733788335542,-71.36625282469979
3893,Avenue de la Famille,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.78709885213001,-71.3557107625406
1548,Avenue Nantel,Québec,La Haute-Saint-Charles,103746,46.84023671241784,-71.34988961886403
5457,8e Avenue,Saint-Augustin-de-Desmaures,,129927,46.756679023068436,-71.39238270814943
14178,Boulevard Wilfrid-Hamel,Québec,Sainte-Foy–Sillery–Cap-Rouge,122681,46.774714676706964,-71.37569011812916
869,Rue Lafleur,Québec,Les Rivières,102879,46.80558508658147,-71.28504676280323
2703,Rue Pincourt,Québec,La Haute-Saint-Charles,104054,46.843477178402516,-71.34444077928674
2661,Rue des Orties,Québec,La Haute-Saint-Charles,103881,46.840183779379196,-71.36764984709964
9829,Rue du Geyser,Québec,La Haute-Saint-Charles,132774,46.86369561646114,-71.44567009011905
1694,Rue des Lauriers,Québec,La Haute-Saint-Charles,102959,46.84380360292403,-71.37096649282414
2330,Avenue Calixa-Lavallée,Québec,La Cité-Limoilou,101554,46.79786498980601,-71.24138812692505
2016,Côte de la Potasse,Québec,La Cité-Limoilou,104827,46.813676749685655,-71.21657946488894
4412,Rue Saint-Louis,Québec,La Cité-Limoilou,105304,46.811103672297044,-71.20831804883765
12081,Rue François-Le Mire,Québec,Sainte-Foy–Sillery–Cap-Rouge,114712,46.765218400517156,-71.35254302002063
4402,Rue Sainte-Ursule,Québec,La Cité-Limoilou,105532,46.811373441787474,-71.21019754580205
3898,Rue Charles-Albanel,Québec,Sainte-Foy–Sillery–Cap-Rouge,121759,46.76497204354673,-71.37018692685749
4348,Grande Allée Ouest,Québec,La Cité-Limoilou,105279,46.79921596190287,-71.22909303171251
4416,Rue Mont-Carmel,Québec,La Cité-Limoilou,103435,46.8115070339183,-71.20525304681702
9334,Rue Candide-Ducharme,Québec,Sainte-Foy–Sillery–Cap-Rouge,114312,46.74532119988678,-71.35613365958243
14792,Avenue Calixa-Lavallée,Québec,La Cité-Limoilou,101552,46.801029201317746,-71.24530989224297
11916,Rue Jean-Carignan,Québec,Sainte-Foy–Sillery–Cap-Rouge,121613,46.76456469961361,-71.36569844423532
2619,Rue du Fort,Québec,La Cité-Limoilou,102220,46.81278327566499,-71.20549049203744
12655,Rue D'Aiguillon,Québec,La Cité-Limoilou,100050,46.810015148144814,-71.22150584531671
14927,Rue Sainte-Ursule,Québec,La Cité-Limoilou,105534,46.81013244052382,-71.20882339984814
672,Boulevard René-Lévesque Est,Québec,La Cité-Limoilou,107626,46.81024085333774,-71.21483412554949
15051,Rue Sainte-Anne,Québec,La Cité-Limoilou,104849,46.81301044619104,-71.20504481028107
10653,Rue Gaboury,Québec,La Haute-Saint-Charles,124964,46.86617806217586,-71.43683024138711
9376,Rue du Demi-Jour,Québec,La Haute-Saint-Charles,115740,46.87596507202382,-71.33095325111351
53,Rue Blain,Québec,La Haute-Saint-Charles,100773,46.83428800432142,-71.36070831674094
10703,Rue Étienne-Dubreuil,Québec,Les Rivières,200481,46.829220870807234,-71.27314147316287
8911,Rue Gabriel-Lalemant,Québec,La Haute-Saint-Charles,115072,46.85170425828453,-71.36951956686414
13122,Boulevard Saint-Claude,Québec,La Haute-Saint-Charles,104965,46.84624725962656,-71.37372117292554
6713,Rue des Charançons,Québec,Sainte-Foy–Sillery–Cap-Rouge,122517,46.75728383512383,-71.39085000968547
621,Route de l'Aéroport,L'Ancienne-Lorette,,117174,46.80334239199889,-71.37587166776292
7177,Rue Alexandra,Québec,Beauport,,46.853212204388356,-71.22236282979364
332,Rue Saint-Georges Est,L'Ancienne-Lorette,,116999,46.80656100534377,-71.36365309423347
10866,Avenue Turcotte,Québec,Les Rivières,113842,46.818394912018604,-71.25510007909764
15414,Boulevard Pie-XI Nord,Québec,La Haute-Saint-Charles,125275,46.87118805933825,-71.44230443848448
6282,Rue Armand-Buteau,Québec,Beauport,128879,46.8718355567202,-71.17929976457327
11703,Rue de l'Esplanade,Québec,La Haute-Saint-Charles,124881,46.86025624050952,-71.42912811800716
10476,Route de l'Aéroport,Québec,La Haute-Saint-Charles,202256,46.85041199918374,-71.44365399810926
10591,Rue Yves-Thériault,Québec,La Haute-Saint-Charles,115395,46.844040731404945,-71.3633277459878
15237,Rue Aimé-Lantier,Québec,La Haute-Saint-Charles,115508,46.84607147627377,-71.34988549495807
10687,Rue de Jouvence,Québec,La Haute-Saint-Charles,123666,46.85709508905795,-71.4000230401544
7342,Rue Saint-Denys-Garneau,Saint-Augustin-de-Desmaures,,129508,46.73919861980622,-71.39456366788814
1525,Avenue Rigaud,Québec,La Haute-Saint-Charles,104425,46.86342672239332,-71.34488997047958
10889,Rue Métivier,Québec,Les Rivières,201313,46.82637939983959,-71.27980230949184
19680,Avenue du Cardinal-Bégin,Québec,Sainte-Foy–Sillery–Cap-Rouge,132288,46.7942102667302,-71.23802851796596
3500,Rue du Griffon,Québec,Les Rivières,102484,46.84529926545889,-71.28283982453482
10701,Rue Étienne-Dubreuil,Québec,Les Rivières,200482,46.83018599204568,-71.27086626789536
19024,Avenue Jean-De Quen,Québec,Sainte-Foy–Sillery–Cap-Rouge,203409,46.77109074465674,-71.28252752598767
10036,Rue des Merisiers,Québec,La Haute-Saint-Charles,118339,46.88410409618365,-71.37704123748685
252,Rue des Métairies,L'Ancienne-Lorette,,117427,46.81101891790397,-71.37528193962801
6588,Boulevard Raymond,Québec,Beauport,128101,46.88364379049927,-71.1814733973287
2924,Rue Abraham-Martin,Québec,La Cité-Limoilou,100115,46.81866140153493,-71.21312971533874
5572,Rue Étienne-Parent,Québec,Beauport,127958,46.86634347344989,-71.20117428943786
7981,Rue Albert-Trudel,Québec,La Haute-Saint-Charles,115022,46.850636921469025,-71.36270994003743
632,Rue Saint-Pierre,L'Ancienne-Lorette,,116643,46.80262069289819,-71.36025221641441
9586,Rue du Curé-Drolet,Québec,Sainte-Foy–Sillery–Cap-Rouge,114147,46.75148826871169,-71.3574991265893
11937,Carré Antoine-Baumé,Québec,Les Rivières,100030,46.817877515773006,-71.32882726606427
167583,Rue Légaré,Québec,La Haute-Saint-Charles,115474,46.84135842482815,-71.3595901092272
9854,Rue Durand,Québec,La Haute-Saint-Charles,115498,46.83926867505565,-71.3568663648339
9807,Rue Gaboriau,Québec,La Haute-Saint-Charles,125151,46.86816843194716,-71.45050461431335
19667,Avenue de la Châtellenie,Québec,Sainte-Foy–Sillery–Cap-Rouge,105606,46.78944816731775,-71.24939010036721
121,Rue Larche,Québec,Les Rivières,140166,46.84698407976259,-71.29411397784868
7954,Boulevard Johnny-Parent,Québec,La Haute-Saint-Charles,115154,46.84603977607587,-71.35428517102768
47123,Rue de Buffalo,Québec,Les Rivières,200340,46.83772468692473,-71.3232063153005
10632,Boulevard Bastien,Québec,La Haute-Saint-Charles,115360,46.856243089428126,-71.34676546503155
24083,Route de l'Aéroport,Québec,La Haute-Saint-Charles,,46.84311524067418,-71.43530427198279
9834,Rue de Honfleur,Québec,La Haute-Saint-Charles,125068,46.869736227570954,-71.43860251805106
98005,Rue du Colombage,Québec,La Haute-Saint-Charles,,46.84211404457042,-71.42176909304843
1684,Rue Linteau,Québec,La Haute-Saint-Charles,103237,46.84392204454025,-71.37974674679887
9107,Boulevard Valcartier,Québec,La Haute-Saint-Charles,115307,46.86586996380794,-71.37708523022452
15254,Rue Georges-Cloutier,Québec,La Haute-Saint-Charles,115271,46.86225341808084,-71.36067087096195
10433,Rue Racine,Québec,La Haute-Saint-Charles,114934,46.85104801565073,-71.36040008642986
10523,Boulevard Pie-XI Sud,Québec,La Haute-Saint-Charles,123614,46.84213909492472,-71.39593892528173
4422,Rue Martineau,Québec,La Haute-Saint-Charles,136986,46.88416621349777,-71.40362668183666
12866,Rue des Grisons,Québec,La Cité-Limoilou,102486,46.810306984318906,-71.20638820773767
4405,Avenue Sainte-Geneviève,Québec,La Cité-Limoilou,105109,46.81001370991565,-71.20731621574743
10113,Rue des Bois-Francs,Québec,La Haute-Saint-Charles,118327,46.88536015475756,-71.37704446837564
635,,L'Ancienne-Lorette,,116760,46.79417539688486,-71.3545133085777
164398,Avenue Saint-Sacrement,Québec,La Cité-Limoilou,105465,46.7961481058939,-71.25413946623115
2301,Rue De La Chevrotière,Québec,La Cité-Limoilou,102313,46.80609617038518,-71.21714240586543
4395,Rue Jacques-Parizeau,Québec,La Cité-Limoilou,104808,46.80648940916454,-71.21948519710106
2627,Rue Garneau,Québec,La Cité-Limoilou,102331,46.814634458694925,-71.20756390479572
1067,Avenue Murray,Québec,La Cité-Limoilou,103730,46.80197975629399,-71.23958896316354
1974,Boulevard La Morille,Québec,Les Rivières,,46.846047545887416,-71.30090489006014
3544,Rue Le Droit,Québec,La Cité-Limoilou,,46.849625061296706,-71.23328883341006
15301,Rue Saint-Félix,Québec,Sainte-Foy–Sillery–Cap-Rouge,114405,46.73931240286774,-71.35738824775116
2826,Lien piétonnier Parc Ferland,Québec,La Cité-Limoilou,,46.83226062687455,-71.22891270899481
10354,Boulevard du Loiret,Québec,Charlesbourg,201885,46.88766178633818,-71.27263821892508
9382,Rue des Feuillus,Québec,La Haute-Saint-Charles,115782,46.87993716267447,-71.33838921997398
1394,Rue Bouvier,Québec,Les Rivières,100880,46.838923748042944,-71.26791805749016
8829,Rue de Vénus,Québec,La Haute-Saint-Charles,115766,46.87641613676884,-71.33619654388993
12774,Rue des Souverains,Québec,Les Rivières,105404,46.841599078267535,-71.29670614189837
4679,Rue de Chasseforêt,Québec,Beauport,125679,46.923691300855545,-71.20244901319218
7941,Rue du Prince-Albert,Québec,Charlesbourg,124652,46.88866810957899,-71.27167959413151
6447,Rue Riopelle,Québec,Beauport,127684,46.88220531564415,-71.22239830193476
12401,Avenue Madeleine-De Verchères,Québec,La Cité-Limoilou,103739,46.787032013010766,-71.25758704407087
59613,Avenue James-LeMoine,Québec,Sainte-Foy–Sillery–Cap-Rouge,116615,46.7884149929173,-71.24521754698473
1671,Boulevard des Cimes,Québec,La Haute-Saint-Charles,101525,46.849095369055945,-71.38515000943946
14925,Rue De Vinci,Québec,Sainte-Foy–Sillery–Cap-Rouge,121902,46.772584413387214,-71.37022039418058
77524,Avenue De Montigny,Québec,Sainte-Foy–Sillery–Cap-Rouge,105617,46.79043806651773,-71.24896777943886
14042,Rue des Crevettes,Québec,Beauport,127913,46.86808303041505,-71.20354624418309
577,Boulevard Lebourgneuf,Québec,Les Rivières,106230,46.83459424737225,-71.29970576370616
3602,Rue Jacquelin,Québec,La Haute-Saint-Charles,102699,46.850330607100105,-71.37998356929685
5837,Boulevard Sainte-Anne,Québec,Beauport,125562,46.847005864015514,-71.21097226458787
5931,Rue Duchâtel,Québec,Beauport,125843,46.86294637381305,-71.18049738621488
10102,Rue Pacifique,Québec,La Haute-Saint-Charles,119387,46.892898373137655,-71.37305406816505
11506,Rue Boisfort,Québec,Beauport,128146,46.897848845885,-71.17265173662945
13228,Boulevard Chauveau Ouest,Québec,Sainte-Foy–Sillery–Cap-Rouge,123192,46.81039149310738,-71.38177668777801
14135,Boulevard Raymond,Québec,Beauport,126850,46.90477020029923,-71.19171155798419
8981,Rue du Rubis,Québec,Charlesbourg,138611,46.88145605737176,-71.26497437090454
7351,,Saint-Augustin-de-Desmaures,,,46.73622920631627,-71.39832768376186
7612,Rue Seigneuriale,Québec,Beauport,127429,46.89476247928849,-71.21514776263834
11710,Rue des Immortelles,Québec,La Haute-Saint-Charles,124388,46.86381084453624,-71.42657891668414
2946,Rue des Saules Ouest,Québec,La Cité-Limoilou,104903,46.833777354854966,-71.2587423157372
165671,Boulevard Pie-XI Sud,Québec,La Haute-Saint-Charles,,46.85282552100005,-71.40692562701638
9776,Rue Juneau,Québec,La Haute-Saint-Charles,123693,46.857929502363774,-71.40221812267377
15011,Rue des Aulnes,Québec,La Cité-Limoilou,102273,46.84254467453998,-71.23639066820438
11153,Rue des Frênes Ouest,Québec,La Cité-Limoilou,102278,46.83390821812776,-71.2562979479507
1405,Rue des Lilas Ouest,Québec,La Cité-Limoilou,103228,46.83959843495016,-71.24881966785478
12379,Rue Simone-Hudon,Québec,La Haute-Saint-Charles,105148,46.85400508747162,-71.38118851949818
18046,Chemin Sainte-Foy,Québec,Sainte-Foy–Sillery–Cap-Rouge,130586,46.786327850760756,-71.28025039219999
2142,Rue de l'Islet,Québec,Les Rivières,106913,46.83870140551072,-71.29761231580629
3506,Rue des Groseilles,Québec,Les Rivières,136286,46.845268334209884,-71.28589633756725
7146,Rue des Sablons,Québec,Beauport,126587,46.86487680250402,-71.2028599367234
294,Rue Beauséjour,L'Ancienne-Lorette,,117464,46.81304068143327,-71.36915084212426
9183,Rue Provancher,Québec,Sainte-Foy–Sillery–Cap-Rouge,114513,46.75646903182351,-71.34507405322752
15068,Rue des Orchidées-Blanches,Québec,La Haute-Saint-Charles,114831,46.857713191906804,-71.37383854992893
12816,Rue Brault,Québec,La Haute-Saint-Charles,100906,46.86444195868555,-71.34177022260037
9769,Rue Impériale,Québec,La Haute-Saint-Charles,124290,46.85903885318343,-71.41285210100453
15160,Rue de la Tourelle,Québec,La Cité-Limoilou,105671,46.81051394483808,-71.22368462912729
4399,Boulevard René-Lévesque Est,Québec,La Cité-Limoilou,100036,46.80744407003947,-71.22037518428336
13377,Boulevard René-Lévesque Est,Québec,La Cité-Limoilou,106262,46.80909575411486,-71.21748973602324
10929,Avenue Godin,Québec,Les Rivières,,46.819775052245596,-71.27550888341429
11924,Rue Sainte-Ursule,Québec,La Cité-Limoilou,105532,46.81103355679255,-71.20978145269689
12676,Rue des Jardins,Québec,La Cité-Limoilou,102716,46.81299360137841,-71.20739424316235
2626,Rue Saint-Flavien,Québec,La Cité-Limoilou,105042,46.815491396206234,-71.20762153531001
2205,Rue De Buade,Québec,La Cité-Limoilou,100966,46.81351119224658,-71.20603034581866
720,Rue Père-Marquette,Québec,La Cité-Limoilou,104140,46.80296664023136,-71.23210582308869
15038,Rue De La Chevrotière,Québec,La Cité-Limoilou,101507,46.80676620164897,-71.21752766490332
1027,Avenue Murray,Québec,La Cité-Limoilou,104146,46.80003515988407,-71.23727731441228
4403,Rue Sainte-Ursule,Québec,La Cité-Limoilou,105305,46.810543357564654,-71.20919127615542
11973,Rue Père-Marquette,Québec,La Cité-Limoilou,104144,46.80099611071621,-71.23548650945766
1090,Rue des Franciscains,Québec,La Cité-Limoilou,102239,46.80317672793507,-71.23608102318994
12677,Rue Pierre-Olivier-Chauveau,Québec,La Cité-Limoilou,101468,46.813386936342894,-71.2089625542739
15509,Avenue D'Estimauville,Québec,Beauport,129085,46.84779950063272,-71.21839730726991
56406,Rue Seigneuriale,Québec,Beauport,125760,46.86545625207889,-71.19250916854168
10409,Rue de Barcelone,Québec,Les Rivières,140667,46.836001950659856,-71.32712985939148
18783,Rue Jules-Dallaire,Québec,Sainte-Foy–Sillery–Cap-Rouge,118401,46.76907699361135,-71.28862011464491
4100,Rue Larousse,Québec,Sainte-Foy–Sillery–Cap-Rouge,122760,46.82004146818638,-71.36492436831384
2673,Carré de Provence,Québec,La Haute-Saint-Charles,104247,46.83792506793686,-71.36444894884981
12377,Rue du Glorieux,Québec,La Haute-Saint-Charles,102387,46.85488938203665,-71.38419635735912
14918,26e Rue,Québec,La Cité-Limoilou,104748,46.83541351215766,-71.24119442366158
11688,Rue Eiffel,Québec,La Haute-Saint-Charles,124782,46.85770999642169,-71.42989631683027
13997,Rue Saint-Victorien,Québec,Beauport,126344,46.84990780427198,-71.20836494520442
10826,Avenue Turcotte,Québec,Les Rivières,113829,46.81936458386971,-71.2557632676133
165249,Boulevard Pie-XI Sud,Québec,La Haute-Saint-Charles,,46.84363920644459,-71.39662813004881
10673,Rue Impériale,Québec,La Haute-Saint-Charles,124294,46.86072794243636,-71.41239673976399
82971,Rue François-Drouin,Québec,La Haute-Saint-Charles,201634,46.857078780200965,-71.36768643941787
1696,Rue Ringuet,Québec,La Haute-Saint-Charles,104430,46.84468994853625,-71.37342095683623
9104,Boulevard Valcartier,Québec,La Haute-Saint-Charles,114834,46.863139678674926,-71.37331452318335
11863,Rue Galion,Québec,La Haute-Saint-Charles,124905,46.863579029904,-71.4378095504441
10639,Rue Maurice-Barthe,Québec,La Haute-Saint-Charles,103269,46.86113326227969,-71.34930210304354
1640,Rue De Grandville,Québec,La Cité-Limoilou,102476,46.84183209311554,-71.22214590339787
11162,Rue des Peupliers Ouest,Québec,La Cité-Limoilou,104031,46.83579087372387,-71.250704156782
15021,Chemin de la Canardière,Québec,La Cité-Limoilou,101041,46.84401845467235,-71.2188394895288
12373,Chemin de la Canardière,Québec,La Cité-Limoilou,112293,46.84610776989248,-71.21649602767701
16002,Boulevard Jean-Lesage,Québec,La Cité-Limoilou,,46.818799697740616,-71.21689786266886
90,24e Rue,Québec,La Cité-Limoilou,104736,46.84344430769162,-71.22751250247147
1528,Rue Renfrew,Québec,La Haute-Saint-Charles,104438,46.864341568021594,-71.34694502120044
13445,Rue des Cépages,Québec,La Haute-Saint-Charles,124065,46.849247033907176,-71.41774180390132
3558,Chemin de la Canardière,Québec,La Cité-Limoilou,101041,46.844895973103135,-71.21813927814573
152083,Rue des Rigoles,Québec,La Haute-Saint-Charles,,46.854133718208296,-71.40697904684266
14038,Rue du Temple,Québec,Beauport,125751,46.86243025054631,-71.19031066130596
53535,Rue de la Cadence,Québec,La Haute-Saint-Charles,200110,46.84386271491971,-71.42476933086999
168711,Rue des Canoés,Québec,La Haute-Saint-Charles,,46.84447119424998,-71.40718946011205
1559,Rue Gédéon-Ouimet,Québec,La Haute-Saint-Charles,102441,46.84101016105342,-71.34742610915106
8948,Rue Durand,Québec,La Haute-Saint-Charles,115497,46.84076227768304,-71.35457687088996
15418,Rue du Geyser,Québec,La Haute-Saint-Charles,132777,46.86306648560933,-71.44542911543523
9809,Rue Gunter,Québec,La Haute-Saint-Charles,125123,46.868436374013605,-71.44765600582167
1476,Rue Cézanne,Québec,La Haute-Saint-Charles,101292,46.860097692159606,-71.33657766798092
9108,Rue de la Coupe,Québec,La Haute-Saint-Charles,115295,46.86528878848896,-71.37864218484387
4346,Boulevard René-Lévesque Ouest,Québec,La Cité-Limoilou,104463,46.79981983392653,-71.23420775206867
18529,Boulevard du Versant-Nord,Québec,Sainte-Foy–Sillery–Cap-Rouge,121225,46.77064026098942,-71.3349214659455
18536,Chemin Sainte-Foy,Québec,Sainte-Foy–Sillery–Cap-Rouge,121300,46.76595578868811,-71.33086346191715
7224,Rue Doyon,Québec,Beauport,128943,46.86526270246089,-71.18677112473469
6594,Rue Bertrand,Québec,Beauport,126820,46.902779429258764,-71.18983341607682
10552,Rue des Cerfs-Volants,Québec,La Haute-Saint-Charles,123738,46.84161036113862,-71.4095432391566
17965,Boulevard René-Lévesque Ouest,Québec,Sainte-Foy–Sillery–Cap-Rouge,104474,46.79520892819987,-71.24238307637945
7974,Rue de la Quiétude,Québec,La Haute-Saint-Charles,115378,46.845782858961265,-71.36190869049047
18702,Avenue Nérée-Tremblay,Québec,Sainte-Foy–Sillery–Cap-Rouge,135307,46.78870575489126,-71.28181541924744
1554,Rue Pincourt,Québec,La Haute-Saint-Charles,104057,46.83946003222243,-71.34566952465018
7301,,Saint-Augustin-de-Desmaures,,129079,46.74187072273171,-71.4676099867477
2334,Boulevard René-Lévesque Ouest,Québec,La Cité-Limoilou,104469,46.79728115483703,-71.23866514154227
42973,Rue Françoise-Garnier,Québec,Beauport,200593,46.871232384693734,-71.16882325680388
19377,Rue de Marly,Québec,Sainte-Foy–Sillery–Cap-Rouge,120690,46.75183119860147,-71.33345559835278
10337,Avenue de la Montagne Est,Québec,La Haute-Saint-Charles,124184,46.84662267594715,-71.42502368933916
14654,Rue Saint-Maurice,Québec,La Haute-Saint-Charles,115411,46.84266840029551,-71.3633440451286
11713,Rue de l'Indépendance,Québec,La Haute-Saint-Charles,124381,46.86271992428856,-71.42518142335915
542,Rue de la Belle-Arrivée,Québec,Les Rivières,100560,46.83213704265506,-71.31882042046945
2337,Avenue des Braves,Québec,La Cité-Limoilou,100911,46.799354577891215,-71.23998897819047
12869,Avenue Sainte-Geneviève,Québec,La Cité-Limoilou,105107,46.81041827984458,-71.20601624688364
4393,Boulevard René-Lévesque Est,Québec,La Cité-Limoilou,104445,46.80686929459481,-71.22168813256144
28563,Rue Einstein,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.792203055183286,-71.32016942971596
6678,Boulevard Wilfrid-Hamel,Québec,Sainte-Foy–Sillery–Cap-Rouge,122681,46.77324025666058,-71.3781525367808
9614,Rue Saint-Félix,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.73960499542062,-71.3584317347993
6247,Rue Matte,Québec,Beauport,127990,46.86957819462747,-71.19479960464786
19319,Chemin Sainte-Foy,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.76456825097945,-71.33427026946707
14180,Rue de Chantilly,Québec,Sainte-Foy–Sillery–Cap-Rouge,121868,46.77178933143997,-71.37204748530613
2022,Rue D'Auteuil,Québec,La Cité-Limoilou,100282,46.812718610165426,-71.21273183873218
